CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16734,44,3,? 650.51,2,3,2,232,Others
16735,70,5,"? 2,300.56",2,4,4,244,Loyal Customers
16737,45,1,? 417.60,2,2,2,222,Others
16738,289,1,? 3.75,1,2,1,121,Others
16739,168,1,? 323.00,1,2,2,122,Others
16742,38,1,? 464.90,3,2,2,322,Potential Loyalist
16743,21,7,"? 2,238.09",3,4,4,344,Loyal Customers
16744,3,7,"? 1,304.76",4,4,3,443,Champions
16745,78,17,"? 7,194.30",2,4,4,244,Loyal Customers
16746,-4,18,"? 6,697.66",4,4,4,444,Champions
16747,29,2,? 836.06,3,2,3,323,Potential Loyalist
16748,9,5,"? 1,515.90",4,4,3,443,Champions
16750,36,5,? 623.93,3,4,2,342,Others
16751,22,1,"? 1,764.72",3,2,4,324,Potential Loyalist
16752,364,1,? 207.50,1,2,1,121,Others
16753,50,1,? 223.92,2,2,1,221,Others
16754,364,1,"? 2,002.40",1,2,4,124,Others
16755,106,3,"? 1,496.83",2,3,3,233,Loyal Customers
16756,206,1,? 239.40,1,2,1,121,Others
16757,310,1,? 106.83,1,2,1,121,Others
16758,57,1,? 369.34,2,2,2,222,Others
16759,-1,3,? 789.79,4,3,3,433,Loyal Customers
16761,88,1,? 316.62,2,2,2,222,Others
16762,11,3,"? 1,501.38",3,3,3,333,Loyal Customers
16763,190,1,? 611.85,1,2,2,122,Others
16764,-5,13,"? 2,799.25",4,4,4,444,Champions
16765,286,1,? 34.00,1,2,1,121,Others
16766,265,2,"? 1,145.60",1,2,3,123,Others
16767,22,11,"? 5,580.60",3,4,4,344,Loyal Customers
16768,39,3,? 478.09,3,3,2,332,Others
16769,252,1,? 380.39,1,2,2,122,Others
16770,49,5,? 770.10,2,4,3,243,Loyal Customers
16771,25,5,"? 2,246.81",3,4,4,344,Loyal Customers
16773,49,1,? 171.59,2,2,1,221,Others
16774,59,4,? 661.52,2,3,2,232,Others
16775,2,11,"? 1,695.66",4,4,4,444,Champions
16776,52,1,? 388.28,2,2,2,222,Others
16777,72,2,? 226.35,2,2,1,221,Others
16778,66,2,? 245.94,2,2,1,221,Others
16779,-6,22,"? 10,629.72",4,4,4,444,Champions
16780,92,2,? 425.19,2,2,2,222,Others
16781,364,1,? 311.25,1,2,2,122,Others
16782,2,13,"? 2,279.90",4,4,4,444,Champions
16784,11,1,? 107.60,3,2,1,321,Potential Loyalist
16788,115,2,? 597.48,2,2,2,222,Others
16789,0,1,? 80.80,4,2,1,421,Potential Loyalist
16790,-5,6,"? 1,545.62",4,4,3,443,Champions
16791,21,7,"? 1,721.78",3,4,4,344,Loyal Customers
16792,274,2,? 110.38,1,2,1,121,Others
16793,49,1,? 243.84,2,2,1,221,Others
16794,-7,10,"? 1,222.71",4,4,3,443,Champions
16795,357,1,? 414.88,1,2,2,122,Others
16796,81,1,? 305.62,2,2,1,221,Others
16800,3,1,"? 1,201.49",4,2,3,423,Potential Loyalist
16801,155,4,"? 1,619.73",1,3,3,133,Loyal Customers
16803,57,1,? 332.30,2,2,2,222,Others
16804,15,3,? 536.99,3,3,2,332,Others
16805,165,2,? 460.59,1,2,2,122,Others
16806,95,4,? 801.49,2,3,3,233,Loyal Customers
16807,134,3,"? 1,121.59",1,3,3,133,Loyal Customers
16808,91,2,? 288.42,2,2,1,221,Others
16809,15,5,? 914.69,3,4,3,343,Loyal Customers
16810,184,1,? 309.54,1,2,2,122,Others
16811,-4,2,? 547.07,4,2,2,422,Potential Loyalist
16812,352,1,? 479.35,1,2,2,122,Others
16813,0,10,"? 1,692.98",4,4,4,444,Champions
16814,6,21,"? 6,509.10",4,4,4,444,Champions
16816,95,4,? 417.06,2,3,2,232,Others
16817,-6,9,"? 1,604.75",4,4,3,443,Champions
16818,2,11,"? 3,349.57",4,4,4,444,Champions
16820,87,1,? 497.61,2,2,2,222,Others
16823,219,1,? 358.38,1,2,2,122,Others
16824,7,2,? 460.64,4,2,2,422,Potential Loyalist
16825,30,2,? 775.18,3,2,3,323,Potential Loyalist
16826,43,1,? 341.70,2,2,2,222,Others
16828,85,2,? 128.50,2,2,1,221,Others
16829,148,1,? 197.22,1,2,1,121,Others
16830,30,1,? 325.91,3,2,2,322,Potential Loyalist
16832,176,3,? 199.15,1,3,1,131,Others
16833,-7,4,"? 1,106.53",4,3,3,433,Loyal Customers
16834,219,1,? 413.46,1,2,2,122,Others
16835,120,2,? 180.85,2,2,1,221,Others
16836,31,2,? 251.87,3,2,1,321,Potential Loyalist
16837,23,11,"? 3,170.98",3,4,4,344,Loyal Customers
16838,189,2,? 588.85,1,2,2,122,Others
16839,0,34,"? 16,594.35",4,4,4,444,Champions
16841,28,6,"? 1,869.82",3,4,4,344,Loyal Customers
16842,92,3,"? 1,264.19",2,3,3,233,Loyal Customers
16843,34,16,"? 10,196.57",3,4,4,344,Loyal Customers
16846,42,1,? 214.32,3,2,1,321,Potential Loyalist
16847,35,1,? 193.44,3,2,1,321,Potential Loyalist
16848,44,1,? 281.42,2,2,1,221,Others
16849,178,1,? 124.57,1,2,1,121,Others
16850,325,1,? 332.41,1,2,2,122,Others
16851,-4,3,? 342.45,4,3,2,432,Others
16852,2,2,? 144.91,4,2,1,421,Potential Loyalist
16855,15,2,? 328.40,3,2,2,322,Potential Loyalist
16856,6,1,? 35.40,4,2,1,421,Potential Loyalist
16858,360,1,? 375.69,1,2,2,122,Others
16859,136,2,? 747.81,1,2,3,123,Others
16861,51,2,? 173.76,2,2,1,221,Others
16863,23,2,? 502.80,3,2,2,322,Potential Loyalist
16866,132,3,? 207.74,2,3,1,231,Others
16869,14,4,? 825.42,3,3,3,333,Loyal Customers
16871,14,6,"? 2,812.34",3,4,4,344,Loyal Customers
16872,69,3,? 680.02,2,3,3,233,Loyal Customers
16873,-4,6,"? 7,123.62",4,4,4,444,Champions
16875,59,5,"? 2,095.53",2,4,4,244,Loyal Customers
16877,4,6,? 853.72,4,4,3,443,Champions
16878,76,1,? 13.30,2,2,1,221,Others
16880,22,7,"? 1,519.08",3,4,3,343,Loyal Customers
16881,58,1,? 432.00,2,2,2,222,Others
16882,58,3,? 705.12,2,3,3,233,Loyal Customers
16883,179,2,? 276.73,1,2,1,121,Others
16884,29,2,? 429.84,3,2,2,322,Potential Loyalist
16885,7,3,? 471.51,4,3,2,432,Others
16887,27,1,? 194.88,3,2,1,321,Potential Loyalist
16889,186,3,"? 1,578.67",1,3,3,133,Loyal Customers
16891,-7,5,? 809.70,4,4,3,443,Champions
16892,-7,5,? 525.54,4,4,2,442,Champions
16893,358,1,? 145.93,1,2,1,121,Others
16895,56,1,? 219.14,2,2,1,221,Others
16897,291,2,? 289.78,1,2,1,121,Others
16898,18,3,? 508.81,3,3,2,332,Others
16899,-1,6,"? 1,281.56",4,4,3,443,Champions
16900,8,3,? 887.11,4,3,3,433,Loyal Customers
16902,108,1,"? 1,706.88",2,2,4,224,Others
16903,21,1,? 373.24,3,2,2,322,Potential Loyalist
16904,-4,16,"? 3,754.27",4,4,4,444,Champions
16905,-3,7,"? 3,102.43",4,4,4,444,Champions
16906,73,4,? 579.77,2,3,2,232,Others
16907,21,5,? 981.65,3,4,3,343,Loyal Customers
16909,64,1,? 379.14,2,2,2,222,Others
16910,-4,8,"? 1,510.06",4,4,3,443,Champions
16912,20,11,"? 2,575.38",3,4,4,344,Loyal Customers
16913,282,1,? 113.44,1,2,1,121,Others
16914,28,1,? 208.46,3,2,1,321,Potential Loyalist
16915,1,6,? 621.68,4,4,2,442,Champions
16916,15,2,? 576.26,3,2,2,322,Potential Loyalist
16917,268,1,? 391.52,1,2,2,122,Others
16918,41,6,"? 1,068.82",3,4,3,343,Loyal Customers
16919,148,11,"? 2,596.45",1,4,4,144,Loyal Customers
16921,53,1,? 169.79,2,2,1,221,Others
16923,4,19,"? 7,247.61",4,4,4,444,Champions
16924,13,3,? 846.75,3,3,3,333,Loyal Customers
16926,363,1,? 230.25,1,2,1,121,Others
16927,107,3,? 543.05,2,3,2,232,Others
16928,72,17,"? 2,847.60",2,4,4,244,Loyal Customers
16929,-5,7,"? 1,295.39",4,4,3,443,Champions
16930,18,3,? 380.55,3,3,2,332,Others
16931,-3,21,"? 4,604.22",4,4,4,444,Champions
16932,45,1,? 161.94,2,2,1,221,Others
16933,-7,2,? 563.23,4,2,2,422,Potential Loyalist
16934,46,2,? 950.93,2,2,3,223,Others
16936,17,1,? 262.68,3,2,1,321,Potential Loyalist
16938,0,4,"? 2,736.38",4,3,4,434,Loyal Customers
16940,44,3,"? 3,049.88",2,3,4,234,Loyal Customers
16942,4,9,"? 1,920.59",4,4,4,444,Champions
16943,203,3,? 816.73,1,3,3,133,Loyal Customers
16945,13,19,"? 4,345.50",3,4,4,344,Loyal Customers
16947,227,1,? 406.48,1,2,2,122,Others
16948,130,3,? 435.02,2,3,2,232,Others
16949,-5,6,"? 1,286.27",4,4,3,443,Champions
16950,48,3,"? 1,178.56",2,3,3,233,Loyal Customers
16951,126,3,"? 1,277.75",2,3,3,233,Loyal Customers
16952,101,2,? 167.61,2,2,1,221,Others
16953,22,1,? 20.80,3,2,1,321,Potential Loyalist
16954,-8,9,"? 2,085.08",4,4,4,444,Champions
16955,176,4,? 518.67,1,3,2,132,Others
16956,9,1,? 308.74,4,2,2,422,Potential Loyalist
16957,231,2,? 416.64,1,2,2,122,Others
16959,79,1,? 117.35,2,2,1,221,Others
16960,30,3,? 507.05,3,3,2,332,Others
16961,108,1,? 234.17,2,2,1,221,Others
16963,179,1,? 110.55,1,2,1,121,Others
16965,218,1,? 201.19,1,2,1,121,Others
16966,0,7,"? 2,154.97",4,4,4,444,Champions
16967,181,1,? 319.02,1,2,2,122,Others
16968,-4,2,? 439.43,4,2,2,422,Potential Loyalist
16969,31,3,? 650.41,3,3,2,332,Others
16971,30,1,? 357.21,3,2,2,322,Potential Loyalist
16976,259,1,? 251.52,1,2,1,121,Others
16978,69,1,? 344.33,2,2,2,222,Others
16979,-5,6,"? 1,852.00",4,4,4,444,Champions
16980,247,2,"? 1,078.96",1,2,3,123,Others
16982,52,1,? 384.06,2,2,2,222,Others
16983,4,7,"? 1,931.25",4,4,4,444,Champions
16984,80,2,"? 4,481.35",2,2,4,224,Others
16985,9,10,"? 5,464.12",4,4,4,444,Champions
16986,21,2,"? 1,873.20",3,2,4,324,Potential Loyalist
16987,-5,7,"? 1,625.05",4,4,3,443,Champions
16988,-3,1,? 126.12,4,2,1,421,Potential Loyalist
16989,-1,6,"? 1,133.25",4,4,3,443,Champions
16990,210,1,? 179.00,1,2,1,121,Others
16992,2,5,"? 1,614.31",4,4,3,443,Champions
16996,22,6,"? 1,456.96",3,4,3,343,Loyal Customers
16997,280,3,? 702.00,1,3,3,133,Loyal Customers
16998,141,4,? 295.00,1,3,1,131,Others
16999,15,2,? 484.82,3,2,2,322,Potential Loyalist
17001,-8,11,"? 3,989.57",4,4,4,444,Champions
17002,77,3,"? 1,493.73",2,3,3,233,Loyal Customers
17004,38,2,"? 1,412.94",3,2,3,323,Potential Loyalist
17006,-4,4,? 781.78,4,3,3,433,Loyal Customers
17007,42,6,? 889.93,3,4,3,343,Loyal Customers
17010,10,1,? 195.36,3,2,1,321,Potential Loyalist
17011,22,1,? 270.90,3,2,1,321,Potential Loyalist
17014,0,3,? 586.33,4,3,2,432,Others
17015,20,3,"? 1,842.56",3,3,4,334,Loyal Customers
17017,-6,20,"? 8,694.26",4,4,4,444,Champions
17018,32,2,? 920.10,3,2,3,323,Potential Loyalist
17019,3,4,"? 1,272.61",4,3,3,433,Loyal Customers
17022,23,1,? 71.00,3,2,1,321,Potential Loyalist
17024,37,3,? 95.85,3,3,1,331,Others
17025,52,3,? 357.77,2,3,2,232,Others
17026,177,2,? 154.83,1,2,1,121,Others
17027,70,6,? 890.29,2,4,3,243,Loyal Customers
17029,102,2,? 716.00,2,2,3,223,Others
17030,55,1,? 146.87,2,2,1,221,Others
17031,3,2,? 380.35,4,2,2,422,Potential Loyalist
17033,78,3,"? 1,030.14",2,3,3,233,Loyal Customers
17034,8,3,? 745.52,4,3,3,433,Loyal Customers
17035,237,2,? 433.53,1,2,2,122,Others
17037,79,1,"? 1,267.32",2,2,3,223,Others
17038,22,1,? 112.40,3,2,1,321,Potential Loyalist
17040,129,1,? 449.73,2,2,2,222,Others
17041,18,3,"? 1,081.57",3,3,3,333,Loyal Customers
17042,-6,5,"? 1,044.38",4,4,3,443,Champions
17043,24,4,"? 1,735.18",3,3,4,334,Loyal Customers
17044,17,1,? 948.48,3,2,3,323,Potential Loyalist
17045,105,3,? 339.44,2,3,2,232,Others
17046,149,1,? 642.02,1,2,2,122,Others
17047,77,3,"? 1,100.90",2,3,3,233,Loyal Customers
17048,109,3,? 925.35,2,3,3,233,Loyal Customers
17049,-6,9,"? 5,659.98",4,4,4,444,Champions
17050,88,6,"? 3,228.84",2,4,4,244,Loyal Customers
17051,186,1,? 247.14,1,2,1,121,Others
17052,20,1,? 413.75,3,2,2,322,Potential Loyalist
17053,122,1,? 498.48,2,2,2,222,Others
17054,20,5,"? 1,356.33",3,4,3,343,Loyal Customers
17058,73,3,"? 1,179.89",2,3,3,233,Loyal Customers
17059,21,5,"? 3,095.04",3,4,4,344,Loyal Customers
17060,258,1,? 234.24,1,2,1,121,Others
17061,65,11,"? 5,232.23",2,4,4,244,Loyal Customers
17062,305,4,? 538.37,1,3,2,132,Others
17063,13,7,"? 1,461.14",3,4,3,343,Loyal Customers
17064,50,3,? 859.35,2,3,3,233,Loyal Customers
17068,4,21,"? 4,552.14",4,4,4,444,Champions
17069,20,9,"? 2,709.70",3,4,4,344,Loyal Customers
17070,106,1,? 312.14,2,2,2,222,Others
17071,20,9,"? 2,429.03",3,4,4,344,Loyal Customers
17073,9,4,"? 1,446.09",4,3,3,433,Loyal Customers
17075,9,4,? 834.12,4,3,3,433,Loyal Customers
17076,28,3,? 841.08,3,3,3,333,Loyal Customers
17078,28,2,? 378.20,3,2,2,322,Potential Loyalist
17079,70,1,? 118.80,2,2,1,221,Others
17080,14,2,? 287.62,3,2,1,321,Potential Loyalist
17081,17,2,? 290.16,3,2,1,321,Potential Loyalist
17082,25,2,"? 2,003.85",3,2,4,324,Potential Loyalist
17083,101,3,"? 1,405.78",2,3,3,233,Loyal Customers
17084,27,2,"? 2,949.75",3,2,4,324,Potential Loyalist
17085,115,5,"? 1,566.65",2,4,3,243,Loyal Customers
17086,-1,6,"? 2,050.08",4,4,4,444,Champions
17088,20,4,"? 1,991.01",3,3,4,334,Loyal Customers
17090,-4,7,"? 2,043.95",4,4,4,444,Champions
17091,-6,9,"? 3,827.76",4,4,4,444,Champions
17092,42,4,"? 1,777.78",3,3,4,334,Loyal Customers
17094,314,1,? 302.00,1,2,1,121,Others
17095,14,3,"? 1,324.16",3,3,3,333,Loyal Customers
17096,7,4,"? 1,022.13",4,3,3,433,Loyal Customers
17097,-6,8,? 954.42,4,4,3,443,Champions
17100,10,2,? 971.74,3,2,3,323,Potential Loyalist
17101,2,4,"? 1,621.73",4,3,3,433,Loyal Customers
17102,253,1,? 25.50,1,2,1,121,Others
17105,151,2,? 665.78,1,2,2,122,Others
17107,25,6,"? 10,815.43",3,4,4,344,Loyal Customers
17109,21,6,? 885.04,3,4,3,343,Loyal Customers
17110,157,1,? 163.30,1,2,1,121,Others
17111,39,1,? 248.61,3,2,1,321,Potential Loyalist
17114,-3,8,? 808.62,4,4,3,443,Champions
17115,0,3,? 837.50,4,3,3,433,Loyal Customers
17117,280,1,? 116.20,1,2,1,121,Others
17118,309,1,? 157.02,1,2,1,121,Others
17119,-5,2,? 606.91,4,2,2,422,Potential Loyalist
17120,225,1,? 307.46,1,2,2,122,Others
17122,111,1,? 138.32,2,2,1,221,Others
17123,153,1,? 345.30,1,2,2,122,Others
17124,177,1,? 298.89,1,2,1,121,Others
17125,42,1,? 259.35,3,2,1,321,Potential Loyalist
17126,144,5,"? 1,004.75",1,4,3,143,Loyal Customers
17128,326,1,? 157.09,1,2,1,121,Others
17131,-3,5,"? 2,463.17",4,4,4,444,Champions
17133,7,7,"? 4,892.24",4,4,4,444,Champions
17134,98,2,? 425.00,2,2,2,222,Others
17135,8,7,"? 1,139.73",4,4,3,443,Champions
17138,267,1,? 380.50,1,2,2,122,Others
17139,7,12,"? 10,668.47",4,4,4,444,Champions
17140,239,1,? 465.32,1,2,2,122,Others
17142,231,1,? 579.00,1,2,2,122,Others
17144,-7,2,? 984.57,4,2,3,423,Potential Loyalist
17146,97,3,? 749.78,2,3,3,233,Loyal Customers
17147,14,4,"? 1,714.59",3,3,4,334,Loyal Customers
17148,43,1,? 124.88,2,2,1,221,Others
17152,186,3,"? 1,689.50",1,3,4,134,Loyal Customers
17153,16,1,? 213.78,3,2,1,321,Potential Loyalist
17154,67,1,? 329.34,2,2,2,222,Others
17155,9,2,? 251.70,4,2,1,421,Potential Loyalist
17157,-1,2,? 319.00,4,2,2,422,Potential Loyalist
17158,24,3,"? 1,266.97",3,3,3,333,Loyal Customers
17159,13,3,"? 1,538.88",3,3,3,333,Loyal Customers
17160,23,6,"? 3,518.03",3,4,4,344,Loyal Customers
17162,20,10,"? 1,715.46",3,4,4,344,Loyal Customers
17163,13,2,? 293.10,3,2,1,321,Potential Loyalist
17164,24,7,"? 2,467.35",3,4,4,344,Loyal Customers
17165,276,1,? 158.68,1,2,1,121,Others
17166,30,2,? 206.34,3,2,1,321,Potential Loyalist
17169,49,2,? 835.78,2,2,3,223,Others
17171,281,1,? 224.91,1,2,1,121,Others
17172,70,1,? 317.76,2,2,2,222,Others
17173,-3,8,"? 3,766.60",4,4,4,444,Champions
17174,209,1,? 59.90,1,2,1,121,Others
17175,36,4,"? 1,443.69",3,3,3,333,Loyal Customers
17176,193,1,? 306.13,1,2,1,121,Others
17179,170,3,? 711.79,1,3,3,133,Loyal Customers
17180,48,4,? 796.03,2,3,3,233,Loyal Customers
17181,49,2,? 239.92,2,2,1,221,Others
17183,-1,6,"? 3,347.31",4,4,4,444,Champions
17186,38,2,? 144.00,3,2,1,321,Potential Loyalist
17187,218,1,? 203.95,1,2,1,121,Others
17188,3,7,"? 2,474.23",4,4,4,444,Champions
17189,98,2,? 384.40,2,2,2,222,Others
17190,50,2,? 444.74,2,3,2,232,Others
17191,20,7,"? 2,095.13",3,4,4,344,Loyal Customers
17193,27,7,"? 1,699.30",3,4,4,344,Loyal Customers
17194,265,2,? 262.62,1,3,1,131,Others
17197,21,1,"? 1,013.01",3,2,3,323,Potential Loyalist
17198,15,3,? 692.22,3,3,3,333,Loyal Customers
17201,45,1,? 342.63,2,2,2,222,Others
17203,27,6,"? 3,563.85",3,4,4,344,Loyal Customers
17204,167,4,"? 1,564.56",1,3,3,133,Loyal Customers
17205,45,1,? 384.08,2,2,2,222,Others
17206,45,1,? 204.24,2,2,1,221,Others
17211,18,8,"? 2,317.22",3,4,4,344,Loyal Customers
17212,245,1,? 226.85,1,2,1,121,Others
17213,32,7,"? 2,781.23",3,4,4,344,Loyal Customers
17214,52,6,"? 1,069.12",2,4,3,243,Loyal Customers
17217,226,1,? 113.50,1,2,1,121,Others
17218,-4,10,"? 1,960.72",4,4,4,444,Champions
17219,23,1,? 114.23,3,2,1,321,Potential Loyalist
17220,16,14,"? 3,198.25",3,4,4,344,Loyal Customers
17221,-1,2,? 335.13,4,3,2,432,Others
17222,57,1,? 354.15,2,2,2,222,Others
17223,302,2,? 426.79,1,3,2,132,Others
17226,300,1,? 393.49,1,2,2,122,Others
17227,10,6,? 939.32,3,4,3,343,Loyal Customers
17228,7,8,"? 1,906.09",4,4,4,444,Champions
17229,88,2,? 318.76,2,3,2,232,Others
17230,256,8,"? 3,638.41",1,4,4,144,Loyal Customers
17231,4,10,"? 3,174.32",4,4,4,444,Champions
17232,-6,2,? 421.52,4,3,2,432,Others
17233,27,1,? 190.88,3,2,1,321,Potential Loyalist
17234,174,1,? 149.89,1,2,1,121,Others
17235,17,2,? 550.06,3,3,2,332,Others
17236,4,6,? 916.13,4,4,3,443,Champions
17237,3,2,? 314.69,4,3,2,432,Others
17238,-6,17,"? 3,744.65",4,4,4,444,Champions
17239,304,1,? 382.50,1,2,2,122,Others
17242,100,2,"? 1,135.04",2,3,3,233,Loyal Customers
17243,-7,26,"? 8,676.85",4,4,4,444,Champions
17244,45,1,? 954.90,2,2,3,223,Others
17245,196,1,? 171.45,1,2,1,121,Others
17247,7,1,? 282.19,4,2,1,421,Potential Loyalist
17248,112,1,? 318.65,2,2,2,222,Others
17250,-5,2,? 384.52,4,3,2,432,Others
17251,354,1,? 283.28,1,2,1,121,Others
17252,108,2,? 353.86,2,3,2,232,Others
17253,10,1,? 178.26,3,2,1,321,Potential Loyalist
17254,-4,2,? 272.44,4,3,1,431,Others
17255,32,2,? 298.41,3,3,1,331,Others
17256,99,2,? 240.00,2,3,1,231,Others
17259,140,2,? 603.37,1,3,2,132,Others
17262,44,5,"? 1,253.36",2,4,3,243,Loyal Customers
17263,200,1,? 63.44,1,2,1,121,Others
17265,130,2,? 562.90,2,3,2,232,Others
17266,-6,3,? 310.64,4,3,2,432,Others
17267,119,2,? 317.62,2,3,2,232,Others
17268,99,4,? 763.64,2,3,3,233,Loyal Customers
17272,34,4,"? 2,148.63",3,3,4,334,Loyal Customers
17274,27,1,? 111.98,3,2,1,321,Potential Loyalist
17277,219,2,"? 1,065.35",1,3,3,133,Loyal Customers
17278,233,1,? 246.04,1,2,1,121,Others
17279,49,1,? 187.83,2,2,1,221,Others
17282,122,3,"? 1,703.41",2,3,4,234,Loyal Customers
17284,52,6,"? 1,652.58",2,4,3,243,Loyal Customers
17286,13,1,? 153.92,3,2,1,321,Potential Loyalist
17287,18,7,"? 1,064.11",3,4,3,343,Loyal Customers
17288,1,7,"? 1,419.73",4,4,3,443,Champions
17289,23,3,? 944.41,3,3,3,333,Loyal Customers
17290,-5,2,? 525.24,4,3,2,432,Others
17291,300,1,? 550.80,1,2,2,122,Others
17293,0,9,"? 1,875.11",4,4,4,444,Champions
17295,20,3,? 556.95,3,3,2,332,Others
17297,9,1,? 131.78,4,2,1,421,Potential Loyalist
17298,93,2,? 498.42,2,3,2,232,Others
17299,3,4,? 669.11,4,3,2,432,Others
17301,13,1,? 197.63,3,2,1,321,Potential Loyalist
17302,6,5,"? 1,135.63",4,4,3,443,Champions
17303,353,1,? 250.04,1,2,1,121,Others
17306,2,19,"? 8,631.31",4,4,4,444,Champions
17309,87,1,? 82.75,2,2,1,221,Others
17311,70,2,"? 1,384.85",2,3,3,233,Loyal Customers
17312,130,3,? 644.30,2,3,2,232,Others
17313,23,1,"? 2,328.84",3,2,4,324,Potential Loyalist
17314,16,8,"? 2,527.92",3,4,4,344,Loyal Customers
17315,-7,38,"? 6,292.26",4,4,4,444,Champions
17317,38,3,"? 2,600.34",3,3,4,334,Loyal Customers
17320,92,3,"? 1,200.62",2,3,3,233,Loyal Customers
17321,0,2,? 700.86,4,3,3,433,Loyal Customers
17323,7,7,? 921.07,4,4,3,443,Champions
17324,9,4,? 990.23,4,3,3,433,Loyal Customers
17325,272,1,? 96.80,1,2,1,121,Others
17329,6,2,? 523.11,4,3,2,432,Others
17330,14,2,? 363.90,3,3,2,332,Others
17331,115,1,? 175.20,2,2,1,221,Others
17333,77,1,? 494.25,2,2,2,222,Others
17334,294,2,? 307.02,1,3,1,131,Others
17337,143,4,"? 2,027.87",1,3,4,134,Loyal Customers
17338,9,8,"? 6,643.93",4,4,4,444,Champions
17339,86,2,? 243.36,2,3,1,231,Others
17340,21,11,"? 12,353.29",3,4,4,344,Loyal Customers
17341,148,3,? 781.36,1,3,3,133,Loyal Customers
17343,347,1,? 193.64,1,2,1,121,Others
17344,38,1,? 160.57,3,2,1,321,Potential Loyalist
17345,7,4,? 537.74,4,3,2,432,Others
17346,-5,15,"? 2,676.56",4,4,4,444,Champions
17347,78,1,? 228.96,2,2,1,221,Others
17348,6,5,"? 1,159.52",4,4,3,443,Champions
17349,171,1,? 110.75,1,2,1,121,Others
17350,0,4,"? 1,286.07",4,3,3,433,Loyal Customers
17351,28,3,? 587.15,3,3,2,332,Others
17353,121,2,"? 1,740.00",2,3,4,234,Loyal Customers
17354,42,1,"? 1,393.06",3,2,3,323,Potential Loyalist
17356,303,1,? 178.22,1,2,1,121,Others
17357,16,2,? 388.14,3,3,2,332,Others
17358,295,2,? 365.85,1,3,2,132,Others
17359,3,1,? 127.86,4,2,1,421,Potential Loyalist
17360,9,3,? 585.79,4,3,2,432,Others
17361,41,3,? 488.20,3,3,2,332,Others
17362,231,2,? 312.23,1,3,2,132,Others
17364,-8,11,"? 4,481.18",4,4,4,444,Champions
17365,4,8,"? 4,801.56",4,4,4,444,Champions
17367,230,1,? 168.40,1,2,1,121,Others
17368,15,8,"? 1,912.67",3,4,4,344,Loyal Customers
17370,64,4,? 446.18,2,3,2,232,Others
17371,9,3,? 423.89,4,3,2,432,Others
17372,32,8,"? 1,342.68",3,4,3,343,Loyal Customers
17373,32,4,? 646.92,3,3,2,332,Others
17374,210,2,? 495.77,1,3,2,132,Others
17375,191,3,? 400.10,1,3,2,132,Others
17376,62,2,? 203.20,2,3,1,231,Others
17377,15,20,"? 4,100.92",3,4,4,344,Loyal Customers
17379,3,1,? 404.66,4,2,2,422,Potential Loyalist
17381,0,29,"? 20,275.61",4,4,4,444,Champions
17382,57,1,? 65.40,2,2,1,221,Others
17383,-4,1,? 199.29,4,2,1,421,Potential Loyalist
17384,11,2,? 336.40,3,3,2,332,Others
17385,6,1,? 261.11,4,2,1,421,Potential Loyalist
17386,-1,6,"? 2,686.42",4,4,4,444,Champions
17387,11,2,? 784.11,3,3,3,333,Loyal Customers
17388,69,4,"? 1,259.56",2,3,3,233,Loyal Customers
17389,-8,34,"? 31,833.68",4,4,4,444,Champions
17391,155,2,? 508.80,1,3,2,132,Others
17392,298,2,? 457.91,1,3,2,132,Others
17394,211,1,? 203.87,1,2,1,121,Others
17396,31,8,"? 7,330.80",3,4,4,344,Loyal Customers
17397,14,2,? 696.41,3,3,3,333,Loyal Customers
17398,106,3,? 653.38,2,3,2,232,Others
17400,118,5,"? 2,129.96",2,4,4,244,Loyal Customers
17402,-4,13,"? 2,633.85",4,4,4,444,Champions
17403,28,1,? 281.62,3,2,1,321,Potential Loyalist
17404,-4,15,"? 31,906.82",4,4,4,444,Champions
17405,-7,3,"? 1,031.41",4,3,3,433,Loyal Customers
17406,325,3,"? 2,200.42",1,3,4,134,Loyal Customers
17408,155,1,? 32.65,1,2,1,121,Others
17409,176,2,? 771.85,1,3,3,133,Loyal Customers
17410,8,5,"? 1,214.72",4,4,3,443,Champions
17411,4,3,? 778.94,4,3,3,433,Loyal Customers
17412,-6,7,"? 1,258.06",4,4,3,443,Champions
17414,35,2,? 778.00,3,3,3,333,Loyal Customers
17415,71,1,? 507.84,2,2,2,222,Others
17416,21,7,"? 6,893.42",3,4,4,344,Loyal Customers
17418,34,2,? 463.46,3,3,2,332,Others
17419,3,12,"? 4,226.57",4,4,4,444,Champions
17420,42,3,? 598.83,3,3,2,332,Others
17422,8,6,"? 1,979.37",4,4,4,444,Champions
17423,38,2,? 698.41,3,3,3,333,Loyal Customers
17425,11,2,? 759.17,3,3,3,333,Loyal Customers
17426,0,6,"? 5,037.26",4,4,4,444,Champions
17427,63,1,? 100.80,2,2,1,221,Others
17428,-8,28,"? 17,256.85",4,4,4,444,Champions
17429,120,3,? 524.92,2,3,2,232,Others
17430,24,2,? 265.76,3,3,1,331,Others
17431,305,1,? 403.30,1,2,2,122,Others
17432,10,2,? 365.76,3,3,2,332,Others
17433,80,1,? 303.16,2,2,1,221,Others
17434,-6,7,"? 2,373.82",4,4,4,444,Champions
17436,-7,2,? 216.30,4,3,1,431,Others
